Customer ID,Order_ID,Purchase Amount (USD),Discount Applied,Promo Code Used,Shipping Type,Season,Product_ID
408,ORD3407,76,Yes,Yes,Next Day Air,Spring,PROD2408
409,ORD3408,66,Yes,Yes,Express,Spring,PROD2409
410,ORD3409,51,Yes,Yes,2-Day Shipping,Winter,PROD2410
411,ORD3410,26,Yes,Yes,2-Day Shipping,Spring,PROD2411
412,ORD3411,29,Yes,Yes,Express,Summer,PROD2412
413,ORD3412,74,Yes,Yes,Store Pickup,Summer,PROD2413
414,ORD3413,99,Yes,Yes,Free Shipping,Summer,PROD2414
415,ORD3414,88,Yes,Yes,Store Pickup,Winter,PROD2415
416,ORD3415,31,Yes,Yes,Express,Winter,PROD2416
417,ORD3416,55,Yes,Yes,Free Shipping,Spring,PROD2417
418,ORD3417,81,Yes,Yes,Free Shipping,Fall,PROD2418
419,ORD3418,73,Yes,Yes,Standard,Spring,PROD2419
420,ORD3419,91,Yes,Yes,Free Shipping,Winter,PROD2420
421,ORD3420,54,Yes,Yes,Free Shipping,Spring,PROD2421
422,ORD3421,40,Yes,Yes,Standard,Winter,PROD2422
423,ORD3422,59,Yes,Yes,Store Pickup,Fall,PROD2423
424,ORD3423,26,Yes,Yes,Store Pickup,Spring,PROD2424
425,ORD3424,23,Yes,Yes,Standard,Winter,PROD2425
426,ORD3425,87,Yes,Yes,Store Pickup,Winter,PROD2426
427,ORD3426,71,Yes,Yes,Express,Winter,PROD2427
428,ORD3427,91,Yes,Yes,Store Pickup,Winter,PROD2428
429,ORD3428,64,Yes,Yes,Free Shipping,Winter,PROD2429
430,ORD3429,94,Yes,Yes,2-Day Shipping,Winter,PROD2430
431,ORD3430,40,Yes,Yes,Store Pickup,Summer,PROD2431
432,ORD3431,76,Yes,Yes,Store Pickup,Winter,PROD2432
433,ORD3432,86,Yes,Yes,Free Shipping,Fall,PROD2433
434,ORD3433,92,Yes,Yes,Store Pickup,Fall,PROD2434
435,ORD3434,52,Yes,Yes,Store Pickup,Spring,PROD2435
436,ORD3435,28,Yes,Yes,Next Day Air,Winter,PROD2436
437,ORD3436,46,Yes,Yes,Free Shipping,Summer,PROD2437
438,ORD3437,50,Yes,Yes,Next Day Air,Summer,PROD2438
439,ORD3438,23,Yes,Yes,Express,Winter,PROD2439
440,ORD3439,50,Yes,Yes,Free Shipping,Summer,PROD2440
441,ORD3440,89,Yes,Yes,Store Pickup,Winter,PROD2441
442,ORD3441,81,Yes,Yes,Standard,Winter,PROD2442
443,ORD3442,69,Yes,Yes,Store Pickup,Fall,PROD2443
444,ORD3443,67,Yes,Yes,Free Shipping,Summer,PROD2444
445,ORD3444,20,Yes,Yes,Store Pickup,Summer,PROD2445
446,ORD3445,29,Yes,Yes,Standard,Fall,PROD2446
447,ORD3446,74,Yes,Yes,Store Pickup,Summer,PROD2447
448,ORD3447,82,Yes,Yes,Standard,Spring,PROD2448
449,ORD3448,23,Yes,Yes,Next Day Air,Summer,PROD2449
450,ORD3449,45,Yes,Yes,2-Day Shipping,Summer,PROD2450
451,ORD3450,21,Yes,Yes,Store Pickup,Summer,PROD2451
452,ORD3451,31,Yes,Yes,Express,Summer,PROD2452
453,ORD3452,45,Yes,Yes,Express,Summer,PROD2453
454,ORD3453,56,Yes,Yes,Next Day Air,Winter,PROD2454
455,ORD3454,97,Yes,Yes,Next Day Air,Summer,PROD2455
456,ORD3455,100,Yes,Yes,Store Pickup,Fall,PROD2456
457,ORD3456,96,Yes,Yes,2-Day Shipping,Fall,PROD2457
458,ORD3457,99,Yes,Yes,Next Day Air,Spring,PROD2458
459,ORD3458,91,Yes,Yes,2-Day Shipping,Winter,PROD2459
460,ORD3459,30,Yes,Yes,Standard,Winter,PROD2460
461,ORD3460,65,Yes,Yes,Store Pickup,Summer,PROD2461
462,ORD3461,93,Yes,Yes,Express,Winter,PROD2462
463,ORD3462,81,Yes,Yes,Express,Fall,PROD2463
464,ORD3463,81,Yes,Yes,Standard,Summer,PROD2464
465,ORD3464,52,Yes,Yes,Next Day Air,Winter,PROD2465
466,ORD3465,88,Yes,Yes,Next Day Air,Summer,PROD2466
467,ORD3466,24,Yes,Yes,Free Shipping,Winter,PROD2467
468,ORD3467,51,Yes,Yes,2-Day Shipping,Spring,PROD2468
469,ORD3468,38,Yes,Yes,Free Shipping,Fall,PROD2469
470,ORD3469,46,Yes,Yes,2-Day Shipping,Fall,PROD2470
471,ORD3470,63,Yes,Yes,Express,Summer,PROD2471
472,ORD3471,72,Yes,Yes,2-Day Shipping,Winter,PROD2472
473,ORD3472,39,Yes,Yes,Free Shipping,Winter,PROD2473
474,ORD3473,42,Yes,Yes,Store Pickup,Spring,PROD2474
475,ORD3474,76,Yes,Yes,2-Day Shipping,Summer,PROD2475
476,ORD3475,66,Yes,Yes,Free Shipping,Summer,PROD2476
477,ORD3476,90,Yes,Yes,Free Shipping,Spring,PROD2477
478,ORD3477,56,Yes,Yes,Free Shipping,Summer,PROD2478
479,ORD3478,43,Yes,Yes,Free Shipping,Winter,PROD2479
480,ORD3479,84,Yes,Yes,Store Pickup,Winter,PROD2480
481,ORD3480,88,Yes,Yes,Standard,Summer,PROD2481
482,ORD3481,88,Yes,Yes,2-Day Shipping,Fall,PROD2482
483,ORD3482,42,Yes,Yes,2-Day Shipping,Winter,PROD2483
484,ORD3483,73,Yes,Yes,Store Pickup,Fall,PROD2484
485,ORD3484,73,Yes,Yes,Free Shipping,Summer,PROD2485
486,ORD3485,44,Yes,Yes,Next Day Air,Spring,PROD2486
487,ORD3486,63,Yes,Yes,Store Pickup,Fall,PROD2487
488,ORD3487,68,Yes,Yes,Store Pickup,Winter,PROD2488
489,ORD3488,29,Yes,Yes,Standard,Spring,PROD2489
490,ORD3489,85,Yes,Yes,Standard,Summer,PROD2490
491,ORD3490,42,Yes,Yes,2-Day Shipping,Winter,PROD2491
492,ORD3491,69,Yes,Yes,2-Day Shipping,Summer,PROD2492
493,ORD3492,62,Yes,Yes,Standard,Fall,PROD2493
494,ORD3493,48,Yes,Yes,Store Pickup,Summer,PROD2494
495,ORD3494,68,Yes,Yes,Express,Winter,PROD2495
496,ORD3495,36,Yes,Yes,Free Shipping,Fall,PROD2496
497,ORD3496,63,Yes,Yes,Express,Fall,PROD2497
498,ORD3497,39,Yes,Yes,Free Shipping,Winter,PROD2498
499,ORD3498,78,Yes,Yes,Free Shipping,Spring,PROD2499
500,ORD3499,99,Yes,Yes,Express,Winter,PROD2500
501,ORD3500,31,Yes,Yes,Next Day Air,Fall,PROD2501
502,ORD3501,45,Yes,Yes,Next Day Air,Spring,PROD2502
503,ORD3502,30,Yes,Yes,Express,Fall,PROD2503
504,ORD3503,24,Yes,Yes,Next Day Air,Summer,PROD2504
505,ORD3504,22,Yes,Yes,Free Shipping,Winter,PROD2505
506,ORD3505,63,Yes,Yes,Express,Spring,PROD2506
507,ORD3506,40,Yes,Yes,2-Day Shipping,Fall,PROD2507
508,ORD3507,20,Yes,Yes,Store Pickup,Spring,PROD2508
509,ORD3508,20,Yes,Yes,Store Pickup,Winter,PROD2509
510,ORD3509,80,Yes,Yes,Free Shipping,Summer,PROD2510
511,ORD3510,87,Yes,Yes,2-Day Shipping,Fall,PROD2511
512,ORD3511,46,Yes,Yes,Free Shipping,Fall,PROD2512
513,ORD3512,49,Yes,Yes,Next Day Air,Winter,PROD2513
514,ORD3513,65,Yes,Yes,Store Pickup,Fall,PROD2514
515,ORD3514,62,Yes,Yes,Standard,Winter,PROD2515
516,ORD3515,67,Yes,Yes,Next Day Air,Spring,PROD2516
517,ORD3516,41,Yes,Yes,2-Day Shipping,Fall,PROD2517
518,ORD3517,49,Yes,Yes,Free Shipping,Fall,PROD2518
519,ORD3518,100,Yes,Yes,Next Day Air,Fall,PROD2519
520,ORD3519,54,Yes,Yes,2-Day Shipping,Summer,PROD2520
521,ORD3520,84,Yes,Yes,Free Shipping,Spring,PROD2521
522,ORD3521,41,Yes,Yes,Standard,Winter,PROD2522
523,ORD3522,88,Yes,Yes,Store Pickup,Spring,PROD2523
524,ORD3523,40,Yes,Yes,Express,Spring,PROD2524
525,ORD3524,39,Yes,Yes,Free Shipping,Summer,PROD2525
526,ORD3525,37,Yes,Yes,Next Day Air,Spring,PROD2526
527,ORD3526,52,Yes,Yes,Standard,Winter,PROD2527
528,ORD3527,23,Yes,Yes,Next Day Air,Winter,PROD2528
529,ORD3528,88,Yes,Yes,Express,Winter,PROD2529
530,ORD3529,84,Yes,Yes,Standard,Fall,PROD2530
531,ORD3530,37,Yes,Yes,Store Pickup,Winter,PROD2531
532,ORD3531,51,Yes,Yes,Next Day Air,Fall,PROD2532
533,ORD3532,76,Yes,Yes,Express,Winter,PROD2533
534,ORD3533,60,Yes,Yes,Next Day Air,Spring,PROD2534
535,ORD3534,72,Yes,Yes,Next Day Air,Fall,PROD2535
536,ORD3535,45,Yes,Yes,Free Shipping,Spring,PROD2536
537,ORD3536,84,Yes,Yes,Store Pickup,Fall,PROD2537
538,ORD3537,49,Yes,Yes,Store Pickup,Summer,PROD2538
539,ORD3538,22,Yes,Yes,Free Shipping,Spring,PROD2539
540,ORD3539,48,Yes,Yes,Store Pickup,Winter,PROD2540
541,ORD3540,37,Yes,Yes,Next Day Air,Spring,PROD2541
542,ORD3541,27,Yes,Yes,Next Day Air,Fall,PROD2542
543,ORD3542,79,Yes,Yes,Next Day Air,Spring,PROD2543
544,ORD3543,98,Yes,Yes,Express,Spring,PROD2544
545,ORD3544,64,Yes,Yes,Standard,Summer,PROD2545
546,ORD3545,32,Yes,Yes,2-Day Shipping,Summer,PROD2546
547,ORD3546,74,Yes,Yes,Free Shipping,Winter,PROD2547
548,ORD3547,50,Yes,Yes,Free Shipping,Winter,PROD2548
549,ORD3548,64,Yes,Yes,Store Pickup,Winter,PROD2549
550,ORD3549,29,Yes,Yes,Express,Fall,PROD2550
551,ORD3550,62,Yes,Yes,Store Pickup,Summer,PROD2551
552,ORD3551,78,Yes,Yes,2-Day Shipping,Fall,PROD2552
553,ORD3552,94,Yes,Yes,Express,Fall,PROD2553
554,ORD3553,59,Yes,Yes,Express,Winter,PROD2554
555,ORD3554,47,Yes,Yes,Express,Summer,PROD2555
556,ORD3555,57,Yes,Yes,Express,Fall,PROD2556
557,ORD3556,90,Yes,Yes,Store Pickup,Winter,PROD2557
558,ORD3557,60,Yes,Yes,Free Shipping,Spring,PROD2558
559,ORD3558,77,Yes,Yes,Express,Fall,PROD2559
560,ORD3559,41,Yes,Yes,Store Pickup,Fall,PROD2560
561,ORD3560,48,Yes,Yes,Free Shipping,Fall,PROD2561
562,ORD3561,65,Yes,Yes,Next Day Air,Fall,PROD2562
563,ORD3562,62,Yes,Yes,Standard,Summer,PROD2563
564,ORD3563,99,Yes,Yes,Standard,Fall,PROD2564
565,ORD3564,58,Yes,Yes,Next Day Air,Winter,PROD2565
566,ORD3565,43,Yes,Yes,Store Pickup,Fall,PROD2566
567,ORD3566,93,Yes,Yes,Store Pickup,Spring,PROD2567
568,ORD3567,50,Yes,Yes,Next Day Air,Winter,PROD2568
569,ORD3568,88,Yes,Yes,Free Shipping,Summer,PROD2569
570,ORD3569,33,Yes,Yes,Express,Fall,PROD2570
571,ORD3570,99,Yes,Yes,Standard,Fall,PROD2571
572,ORD3571,76,Yes,Yes,Free Shipping,Spring,PROD2572
573,ORD3572,97,Yes,Yes,Next Day Air,Summer,PROD2573
574,ORD3573,68,Yes,Yes,2-Day Shipping,Summer,PROD2574
575,ORD3574,79,Yes,Yes,Free Shipping,Fall,PROD2575
576,ORD3575,86,Yes,Yes,Express,Fall,PROD2576
577,ORD3576,68,Yes,Yes,2-Day Shipping,Winter,PROD2577
578,ORD3577,52,Yes,Yes,Store Pickup,Fall,PROD2578
579,ORD3578,90,Yes,Yes,Next Day Air,Fall,PROD2579
580,ORD3579,41,Yes,Yes,Free Shipping,Winter,PROD2580
581,ORD3580,80,Yes,Yes,Free Shipping,Spring,PROD2581
582,ORD3581,100,Yes,Yes,Store Pickup,Winter,PROD2582
583,ORD3582,77,Yes,Yes,Store Pickup,Spring,PROD2583
584,ORD3583,78,Yes,Yes,Store Pickup,Spring,PROD2584
585,ORD3584,94,Yes,Yes,Free Shipping,Spring,PROD2585
586,ORD3585,23,Yes,Yes,Next Day Air,Fall,PROD2586
587,ORD3586,20,Yes,Yes,2-Day Shipping,Winter,PROD2587
588,ORD3587,86,Yes,Yes,Express,Fall,PROD2588
589,ORD3588,60,Yes,Yes,Standard,Fall,PROD2589
590,ORD3589,70,Yes,Yes,2-Day Shipping,Fall,PROD2590
591,ORD3590,39,Yes,Yes,Standard,Fall,PROD2591
592,ORD3591,37,Yes,Yes,Store Pickup,Fall,PROD2592
593,ORD3592,29,Yes,Yes,Free Shipping,Fall,PROD2593
594,ORD3593,35,Yes,Yes,Store Pickup,Winter,PROD2594
595,ORD3594,83,Yes,Yes,Next Day Air,Winter,PROD2595
596,ORD3595,77,Yes,Yes,Next Day Air,Summer,PROD2596
597,ORD3596,37,Yes,Yes,Store Pickup,Summer,PROD2597
598,ORD3597,69,Yes,Yes,Standard,Summer,PROD2598
599,ORD3598,66,Yes,Yes,2-Day Shipping,Winter,PROD2599
600,ORD3599,26,Yes,Yes,Standard,Spring,PROD2600
601,ORD3600,63,Yes,Yes,2-Day Shipping,Spring,PROD2601
602,ORD3601,38,Yes,Yes,Store Pickup,Summer,PROD2602
603,ORD3602,58,Yes,Yes,Next Day Air,Summer,PROD2603
604,ORD3603,46,Yes,Yes,2-Day Shipping,Winter,PROD2604
605,ORD3604,92,Yes,Yes,Store Pickup,Fall,PROD2605
606,ORD3605,32,Yes,Yes,Standard,Winter,PROD2606
607,ORD3606,90,Yes,Yes,Standard,Spring,PROD2607
608,ORD3607,23,Yes,Yes,Next Day Air,Fall,PROD2608
609,ORD3608,25,Yes,Yes,Next Day Air,Fall,PROD2609
610,ORD3609,54,Yes,Yes,Next Day Air,Fall,PROD2610
611,ORD3610,72,Yes,Yes,Free Shipping,Summer,PROD2611
612,ORD3611,33,Yes,Yes,Store Pickup,Winter,PROD2612
613,ORD3612,43,Yes,Yes,Express,Fall,PROD2613
614,ORD3613,51,Yes,Yes,Standard,Fall,PROD2614
615,ORD3614,85,Yes,Yes,Standard,Winter,PROD2615
616,ORD3615,100,Yes,Yes,Next Day Air,Summer,PROD2616
617,ORD3616,72,Yes,Yes,Free Shipping,Spring,PROD2617
618,ORD3617,57,Yes,Yes,Standard,Fall,PROD2618
619,ORD3618,94,Yes,Yes,Express,Spring,PROD2619
620,ORD3619,34,Yes,Yes,Store Pickup,Summer,PROD2620
621,ORD3620,89,Yes,Yes,2-Day Shipping,Fall,PROD2621
622,ORD3621,27,Yes,Yes,Store Pickup,Fall,PROD2622
623,ORD3622,63,Yes,Yes,Next Day Air,Spring,PROD2623
624,ORD3623,70,Yes,Yes,Standard,Fall,PROD2624
625,ORD3624,87,Yes,Yes,Express,Fall,PROD2625
626,ORD3625,79,Yes,Yes,Next Day Air,Fall,PROD2626
627,ORD3626,79,Yes,Yes,Standard,Spring,PROD2627
628,ORD3627,44,Yes,Yes,Express,Winter,PROD2628
629,ORD3628,85,Yes,Yes,2-Day Shipping,Fall,PROD2629
630,ORD3629,90,Yes,Yes,Standard,Spring,PROD2630
631,ORD3630,94,Yes,Yes,2-Day Shipping,Fall,PROD2631
632,ORD3631,68,Yes,Yes,Store Pickup,Summer,PROD2632
633,ORD3632,51,Yes,Yes,Next Day Air,Winter,PROD2633
634,ORD3633,33,Yes,Yes,Express,Spring,PROD2634
635,ORD3634,60,Yes,Yes,Standard,Summer,PROD2635
636,ORD3635,59,Yes,Yes,2-Day Shipping,Fall,PROD2636
637,ORD3636,30,Yes,Yes,Store Pickup,Summer,PROD2637
638,ORD3637,20,Yes,Yes,2-Day Shipping,Winter,PROD2638
639,ORD3638,20,Yes,Yes,Express,Summer,PROD2639
640,ORD3639,24,Yes,Yes,2-Day Shipping,Spring,PROD2640
641,ORD3640,88,Yes,Yes,Store Pickup,Summer,PROD2641
642,ORD3641,78,Yes,Yes,2-Day Shipping,Winter,PROD2642
643,ORD3642,25,Yes,Yes,2-Day Shipping,Spring,PROD2643
644,ORD3643,57,Yes,Yes,Next Day Air,Winter,PROD2644
645,ORD3644,93,Yes,Yes,Next Day Air,Summer,PROD2645
646,ORD3645,42,Yes,Yes,Express,Summer,PROD2646
647,ORD3646,54,Yes,Yes,Standard,Spring,PROD2647
648,ORD3647,70,Yes,Yes,Express,Summer,PROD2648
649,ORD3648,31,Yes,Yes,Store Pickup,Winter,PROD2649
650,ORD3649,93,Yes,Yes,Store Pickup,Spring,PROD2650
651,ORD3650,40,Yes,Yes,Next Day Air,Spring,PROD2651
652,ORD3651,32,Yes,Yes,Next Day Air,Summer,PROD2652
653,ORD3652,27,Yes,Yes,Free Shipping,Winter,PROD2653
654,ORD3653,68,Yes,Yes,2-Day Shipping,Winter,PROD2654
655,ORD3654,59,Yes,Yes,2-Day Shipping,Summer,PROD2655
656,ORD3655,36,Yes,Yes,Free Shipping,Fall,PROD2656
657,ORD3656,23,Yes,Yes,Standard,Summer,PROD2657
658,ORD3657,80,Yes,Yes,Free Shipping,Winter,PROD2658
659,ORD3658,37,Yes,Yes,Store Pickup,Fall,PROD2659
660,ORD3659,52,Yes,Yes,2-Day Shipping,Spring,PROD2660
661,ORD3660,79,Yes,Yes,2-Day Shipping,Fall,PROD2661
662,ORD3661,68,Yes,Yes,Store Pickup,Fall,PROD2662
663,ORD3662,98,Yes,Yes,Express,Fall,PROD2663
664,ORD3663,83,Yes,Yes,Express,Fall,PROD2664
665,ORD3664,83,Yes,Yes,Express,Winter,PROD2665
666,ORD3665,55,Yes,Yes,2-Day Shipping,Spring,PROD2666
667,ORD3666,26,Yes,Yes,Free Shipping,Winter,PROD2667
668,ORD3667,76,Yes,Yes,Standard,Winter,PROD2668
669,ORD3668,85,Yes,Yes,Express,Fall,PROD2669
670,ORD3669,89,Yes,Yes,Free Shipping,Spring,PROD2670
671,ORD3670,41,Yes,Yes,Next Day Air,Spring,PROD2671
672,ORD3671,30,Yes,Yes,Express,Winter,PROD2672
673,ORD3672,53,Yes,Yes,2-Day Shipping,Winter,PROD2673
674,ORD3673,66,Yes,Yes,Free Shipping,Spring,PROD2674
675,ORD3674,33,Yes,Yes,Store Pickup,Winter,PROD2675
676,ORD3675,86,Yes,Yes,2-Day Shipping,Spring,PROD2676
677,ORD3676,60,Yes,Yes,2-Day Shipping,Winter,PROD2677
678,ORD3677,62,Yes,Yes,Express,Summer,PROD2678
679,ORD3678,74,Yes,Yes,Store Pickup,Fall,PROD2679
680,ORD3679,95,Yes,Yes,Express,Fall,PROD2680
681,ORD3680,25,Yes,Yes,Express,Spring,PROD2681
682,ORD3681,59,Yes,Yes,2-Day Shipping,Winter,PROD2682
683,ORD3682,29,Yes,Yes,Standard,Summer,PROD2683
684,ORD3683,36,Yes,Yes,Free Shipping,Winter,PROD2684
685,ORD3684,82,Yes,Yes,Express,Summer,PROD2685
686,ORD3685,71,Yes,Yes,Standard,Winter,PROD2686
687,ORD3686,35,Yes,Yes,2-Day Shipping,Fall,PROD2687
688,ORD3687,38,Yes,Yes,Free Shipping,Winter,PROD2688
689,ORD3688,59,Yes,Yes,Store Pickup,Summer,PROD2689
690,ORD3689,91,Yes,Yes,Express,Summer,PROD2690
691,ORD3690,68,Yes,Yes,Standard,Spring,PROD2691
692,ORD3691,21,Yes,Yes,Standard,Summer,PROD2692
693,ORD3692,95,Yes,Yes,2-Day Shipping,Spring,PROD2693
694,ORD3693,52,Yes,Yes,Free Shipping,Spring,PROD2694
695,ORD3694,21,Yes,Yes,2-Day Shipping,Fall,PROD2695
696,ORD3695,67,Yes,Yes,Next Day Air,Summer,PROD2696
697,ORD3696,42,Yes,Yes,Standard,Fall,PROD2697
698,ORD3697,63,Yes,Yes,Free Shipping,Summer,PROD2698
699,ORD3698,41,Yes,Yes,Standard,Winter,PROD2699
700,ORD3699,46,Yes,Yes,2-Day Shipping,Fall,PROD2700
701,ORD3700,79,Yes,Yes,Standard,Winter,PROD2701
702,ORD3701,90,Yes,Yes,Next Day Air,Fall,PROD2702
703,ORD3702,71,Yes,Yes,Store Pickup,Winter,PROD2703
704,ORD3703,87,Yes,Yes,Standard,Summer,PROD2704
705,ORD3704,66,Yes,Yes,Express,Spring,PROD2705
706,ORD3705,90,Yes,Yes,Free Shipping,Summer,PROD2706
707,ORD3706,47,Yes,Yes,Express,Summer,PROD2707
708,ORD3707,38,Yes,Yes,Next Day Air,Spring,PROD2708
709,ORD3708,50,Yes,Yes,Store Pickup,Summer,PROD2709
710,ORD3709,79,Yes,Yes,Standard,Summer,PROD2710
711,ORD3710,91,Yes,Yes,Standard,Spring,PROD2711
712,ORD3711,60,Yes,Yes,2-Day Shipping,Spring,PROD2712
713,ORD3712,81,Yes,Yes,Next Day Air,Summer,PROD2713
714,ORD3713,90,Yes,Yes,Express,Summer,PROD2714
715,ORD3714,70,Yes,Yes,Store Pickup,Fall,PROD2715
716,ORD3715,63,Yes,Yes,Express,Spring,PROD2716
717,ORD3716,29,Yes,Yes,Express,Spring,PROD2717
718,ORD3717,90,Yes,Yes,Express,Spring,PROD2718
719,ORD3718,22,Yes,Yes,Standard,Summer,PROD2719
720,ORD3719,22,Yes,Yes,Next Day Air,Summer,PROD2720
721,ORD3720,62,Yes,Yes,Free Shipping,Fall,PROD2721
722,ORD3721,57,Yes,Yes,Next Day Air,Summer,PROD2722
723,ORD3722,32,Yes,Yes,Store Pickup,Summer,PROD2723
724,ORD3723,53,Yes,Yes,Express,Fall,PROD2724
725,ORD3724,79,Yes,Yes,Store Pickup,Fall,PROD2725
726,ORD3725,61,Yes,Yes,Standard,Winter,PROD2726
727,ORD3726,78,Yes,Yes,Next Day Air,Summer,PROD2727
728,ORD3727,97,Yes,Yes,Next Day Air,Winter,PROD2728
729,ORD3728,78,Yes,Yes,Next Day Air,Winter,PROD2729
730,ORD3729,56,Yes,Yes,Express,Summer,PROD2730
731,ORD3730,25,Yes,Yes,Standard,Summer,PROD2731
732,ORD3731,28,Yes,Yes,Free Shipping,Spring,PROD2732
733,ORD3732,57,Yes,Yes,Express,Spring,PROD2733
734,ORD3733,36,Yes,Yes,2-Day Shipping,Fall,PROD2734
735,ORD3734,69,Yes,Yes,Express,Winter,PROD2735
736,ORD3735,48,Yes,Yes,2-Day Shipping,Fall,PROD2736
737,ORD3736,58,Yes,Yes,2-Day Shipping,Spring,PROD2737
738,ORD3737,24,Yes,Yes,Store Pickup,Spring,PROD2738
739,ORD3738,31,Yes,Yes,2-Day Shipping,Winter,PROD2739
740,ORD3739,29,Yes,Yes,Free Shipping,Summer,PROD2740
741,ORD3740,69,Yes,Yes,Next Day Air,Summer,PROD2741
742,ORD3741,79,Yes,Yes,Free Shipping,Summer,PROD2742
743,ORD3742,39,Yes,Yes,Express,Summer,PROD2743
744,ORD3743,84,Yes,Yes,Free Shipping,Fall,PROD2744
745,ORD3744,66,Yes,Yes,Next Day Air,Spring,PROD2745
746,ORD3745,92,Yes,Yes,Standard,Fall,PROD2746
747,ORD3746,45,Yes,Yes,Free Shipping,Winter,PROD2747
748,ORD3747,74,Yes,Yes,Next Day Air,Spring,PROD2748
749,ORD3748,39,Yes,Yes,Free Shipping,Fall,PROD2749
750,ORD3749,71,Yes,Yes,Standard,Winter,PROD2750
751,ORD3750,95,Yes,Yes,Free Shipping,Fall,PROD2751
752,ORD3751,72,Yes,Yes,Free Shipping,Fall,PROD2752
753,ORD3752,85,Yes,Yes,2-Day Shipping,Fall,PROD2753
754,ORD3753,54,Yes,Yes,Store Pickup,Fall,PROD2754
755,ORD3754,41,Yes,Yes,Store Pickup,Spring,PROD2755
756,ORD3755,24,Yes,Yes,Free Shipping,Spring,PROD2756
757,ORD3756,99,Yes,Yes,Standard,Summer,PROD2757
758,ORD3757,32,Yes,Yes,Store Pickup,Fall,PROD2758
759,ORD3758,71,Yes,Yes,2-Day Shipping,Summer,PROD2759
760,ORD3759,49,Yes,Yes,Next Day Air,Winter,PROD2760
761,ORD3760,50,Yes,Yes,Free Shipping,Fall,PROD2761
762,ORD3761,91,Yes,Yes,Express,Fall,PROD2762
763,ORD3762,46,Yes,Yes,Standard,Fall,PROD2763
764,ORD3763,50,Yes,Yes,2-Day Shipping,Spring,PROD2764
765,ORD3764,39,Yes,Yes,Free Shipping,Fall,PROD2765
766,ORD3765,99,Yes,Yes,Store Pickup,Summer,PROD2766
767,ORD3766,48,Yes,Yes,Next Day Air,Winter,PROD2767
768,ORD3767,77,Yes,Yes,Next Day Air,Fall,PROD2768
769,ORD3768,95,Yes,Yes,Express,Spring,PROD2769
770,ORD3769,100,Yes,Yes,Store Pickup,Spring,PROD2770
771,ORD3770,54,Yes,Yes,Express,Spring,PROD2771
772,ORD3771,68,Yes,Yes,Next Day Air,Fall,PROD2772
773,ORD3772,22,Yes,Yes,Free Shipping,Fall,PROD2773
774,ORD3773,84,Yes,Yes,Express,Winter,PROD2774
775,ORD3774,46,Yes,Yes,Standard,Summer,PROD2775
776,ORD3775,53,Yes,Yes,Store Pickup,Winter,PROD2776
777,ORD3776,60,Yes,Yes,Standard,Spring,PROD2777
778,ORD3777,32,Yes,Yes,Express,Spring,PROD2778
779,ORD3778,50,Yes,Yes,Store Pickup,Summer,PROD2779
780,ORD3779,94,Yes,Yes,Express,Spring,PROD2780
781,ORD3780,26,Yes,Yes,Free Shipping,Spring,PROD2781
782,ORD3781,44,Yes,Yes,Store Pickup,Winter,PROD2782
783,ORD3782,57,Yes,Yes,Standard,Summer,PROD2783
784,ORD3783,65,Yes,Yes,Next Day Air,Winter,PROD2784
785,ORD3784,72,Yes,Yes,Store Pickup,Winter,PROD2785
786,ORD3785,62,Yes,Yes,Next Day Air,Spring,PROD2786
787,ORD3786,21,Yes,Yes,Express,Winter,PROD2787
788,ORD3787,85,Yes,Yes,Free Shipping,Spring,PROD2788
789,ORD3788,51,Yes,Yes,Store Pickup,Summer,PROD2789
790,ORD3789,84,Yes,Yes,Standard,Fall,PROD2790
791,ORD3790,37,Yes,Yes,Store Pickup,Summer,PROD2791
792,ORD3791,44,Yes,Yes,2-Day Shipping,Summer,PROD2792
793,ORD3792,45,Yes,Yes,Next Day Air,Spring,PROD2793
794,ORD3793,35,Yes,Yes,Free Shipping,Summer,PROD2794
795,ORD3794,50,Yes,Yes,Store Pickup,Winter,PROD2795
796,ORD3795,26,Yes,Yes,Store Pickup,Summer,PROD2796
797,ORD3796,78,Yes,Yes,2-Day Shipping,Fall,PROD2797
798,ORD3797,82,Yes,Yes,2-Day Shipping,Fall,PROD2798
799,ORD3798,39,Yes,Yes,2-Day Shipping,Spring,PROD2799
800,ORD3799,55,Yes,Yes,Free Shipping,Summer,PROD2800
801,ORD3800,20,Yes,Yes,Free Shipping,Summer,PROD2801
802,ORD3801,29,Yes,Yes,Express,Fall,PROD2802
803,ORD3802,41,Yes,Yes,Next Day Air,Winter,PROD2803
804,ORD3803,38,Yes,Yes,Express,Winter,PROD2804
805,ORD3804,47,Yes,Yes,Store Pickup,Summer,PROD2805
806,ORD3805,30,Yes,Yes,Next Day Air,Summer,PROD2806
807,ORD3806,56,Yes,Yes,Standard,Summer,PROD2807
808,ORD3807,89,Yes,Yes,Express,Winter,PROD2808
809,ORD3808,96,Yes,Yes,Next Day Air,Fall,PROD2809
810,ORD3809,81,Yes,Yes,Next Day Air,Fall,PROD2810
811,ORD3810,83,Yes,Yes,Store Pickup,Fall,PROD2811
812,ORD3811,35,Yes,Yes,Free Shipping,Winter,PROD2812
813,ORD3812,56,Yes,Yes,Standard,Summer,PROD2813
814,ORD3813,45,Yes,Yes,Store Pickup,Summer,PROD2814
