Customer ID,Age,Gender,Subscription Status,Location,Previous Purchases,Frequency of Purchases,Payment Method
460,63,Male,Yes,Maryland,27,Fortnightly,Debit Card
461,64,Male,Yes,South Carolina,27,Weekly,Venmo
462,18,Male,Yes,Ohio,20,Weekly,Cash
463,59,Male,Yes,Illinois,48,Every 3 Months,Debit Card
464,37,Male,Yes,Georgia,29,Weekly,Venmo
465,23,Male,Yes,Alabama,45,Monthly,PayPal
466,54,Male,Yes,Oklahoma,25,Quarterly,Cash
467,38,Male,Yes,Vermont,25,Weekly,Credit Card
468,19,Male,Yes,Nebraska,37,Every 3 Months,Credit Card
469,34,Male,Yes,Georgia,16,Quarterly,Bank Transfer
470,21,Male,Yes,Alabama,30,Bi-Weekly,Debit Card
471,50,Male,Yes,Minnesota,6,Every 3 Months,Cash
472,55,Male,Yes,Missouri,36,Quarterly,Credit Card
473,20,Male,Yes,Georgia,3,Quarterly,Cash
474,34,Male,Yes,West Virginia,29,Every 3 Months,Venmo
475,62,Male,Yes,Arkansas,15,Quarterly,Debit Card
476,21,Male,Yes,Ohio,18,Annually,Cash
477,21,Male,Yes,Connecticut,2,Fortnightly,Venmo
478,42,Male,Yes,North Dakota,49,Weekly,Credit Card
479,35,Male,Yes,Kansas,48,Annually,Debit Card
480,39,Male,Yes,Iowa,43,Monthly,Bank Transfer
481,68,Male,Yes,Vermont,30,Bi-Weekly,Credit Card
482,46,Male,Yes,Wisconsin,10,Fortnightly,PayPal
483,41,Male,Yes,Connecticut,11,Annually,PayPal
484,23,Male,Yes,Oklahoma,12,Weekly,Venmo
485,68,Male,Yes,Missouri,28,Quarterly,Credit Card
486,48,Male,Yes,Tennessee,36,Fortnightly,Debit Card
487,38,Male,Yes,New Mexico,37,Every 3 Months,Debit Card
488,41,Male,Yes,Iowa,22,Quarterly,Credit Card
489,58,Male,Yes,Maine,32,Weekly,Venmo
490,49,Male,Yes,South Dakota,40,Annually,Venmo
491,57,Male,Yes,Colorado,47,Monthly,PayPal
492,49,Male,Yes,Vermont,24,Bi-Weekly,Bank Transfer
493,50,Male,Yes,Michigan,11,Weekly,PayPal
494,28,Male,Yes,Nevada,19,Bi-Weekly,Debit Card
495,38,Male,Yes,Indiana,42,Weekly,PayPal
496,33,Male,Yes,Michigan,6,Fortnightly,Credit Card
497,30,Male,Yes,California,31,Fortnightly,Venmo
498,43,Male,Yes,Oklahoma,31,Weekly,Bank Transfer
499,43,Male,Yes,Iowa,27,Monthly,PayPal
500,36,Male,Yes,Rhode Island,24,Monthly,Credit Card
501,36,Male,Yes,Washington,35,Every 3 Months,Bank Transfer
502,64,Male,Yes,Florida,21,Annually,Debit Card
503,59,Male,Yes,South Carolina,8,Fortnightly,Cash
504,55,Male,Yes,West Virginia,26,Quarterly,Credit Card
505,42,Male,Yes,Missouri,26,Annually,Bank Transfer
506,61,Male,Yes,Maine,9,Bi-Weekly,Credit Card
507,28,Male,Yes,Georgia,48,Annually,Cash
508,65,Male,Yes,Maine,33,Fortnightly,Bank Transfer
509,27,Male,Yes,Illinois,31,Quarterly,Cash
510,41,Male,Yes,Delaware,17,Weekly,Bank Transfer
511,21,Male,Yes,West Virginia,22,Annually,Credit Card
512,61,Male,Yes,Hawaii,8,Annually,Debit Card
513,19,Male,Yes,New York,2,Monthly,Credit Card
514,22,Male,Yes,New Mexico,45,Annually,PayPal
515,64,Male,Yes,Indiana,47,Quarterly,Debit Card
516,28,Male,Yes,Kentucky,7,Monthly,Credit Card
517,34,Male,Yes,West Virginia,19,Bi-Weekly,Cash
518,61,Male,Yes,North Dakota,44,Every 3 Months,Debit Card
519,24,Male,Yes,Oregon,16,Every 3 Months,PayPal
520,19,Male,Yes,Minnesota,17,Quarterly,Cash
521,51,Male,Yes,South Carolina,20,Quarterly,Bank Transfer
522,36,Male,Yes,Vermont,50,Annually,Credit Card
523,65,Male,Yes,Minnesota,37,Quarterly,PayPal
524,46,Male,Yes,Delaware,5,Quarterly,Cash
525,59,Male,Yes,Pennsylvania,44,Annually,Venmo
526,51,Male,Yes,Iowa,41,Monthly,Credit Card
527,51,Male,Yes,New Jersey,19,Monthly,Cash
528,21,Male,Yes,South Carolina,47,Every 3 Months,Bank Transfer
529,34,Male,Yes,Maryland,40,Annually,Venmo
530,32,Male,Yes,California,6,Monthly,Cash
531,48,Male,Yes,Montana,25,Bi-Weekly,Venmo
532,50,Male,Yes,Vermont,42,Weekly,Bank Transfer
533,26,Male,Yes,Texas,35,Every 3 Months,Bank Transfer
534,57,Male,Yes,North Carolina,17,Weekly,PayPal
535,65,Male,Yes,Florida,4,Quarterly,Bank Transfer
536,56,Male,Yes,West Virginia,24,Weekly,Credit Card
537,44,Male,Yes,Illinois,16,Every 3 Months,Debit Card
538,50,Male,Yes,Virginia,14,Annually,Credit Card
539,27,Male,Yes,Virginia,43,Weekly,PayPal
540,49,Male,Yes,Wyoming,49,Weekly,Cash
541,49,Male,Yes,South Carolina,33,Every 3 Months,Venmo
542,52,Male,Yes,Connecticut,45,Bi-Weekly,Bank Transfer
543,27,Male,Yes,Illinois,35,Bi-Weekly,Venmo
544,53,Male,Yes,Alabama,11,Monthly,Debit Card
545,34,Male,Yes,Washington,30,Every 3 Months,Cash
546,33,Male,Yes,Alabama,48,Annually,Bank Transfer
547,62,Male,Yes,New Mexico,45,Bi-Weekly,Cash
548,38,Male,Yes,Nevada,26,Weekly,Debit Card
549,36,Male,Yes,Nebraska,41,Every 3 Months,PayPal
550,31,Male,Yes,Arizona,37,Bi-Weekly,Cash
551,62,Male,Yes,Georgia,12,Weekly,Cash
552,29,Male,Yes,Idaho,27,Bi-Weekly,Venmo
553,24,Male,Yes,Missouri,18,Weekly,Bank Transfer
554,63,Male,Yes,Florida,15,Quarterly,Venmo
555,56,Male,Yes,Minnesota,34,Weekly,PayPal
556,63,Male,Yes,Maine,37,Annually,Bank Transfer
557,40,Male,Yes,Montana,21,Fortnightly,Credit Card
558,18,Male,Yes,Alaska,31,Weekly,PayPal
559,50,Male,Yes,Iowa,43,Every 3 Months,Venmo
560,66,Male,Yes,Arizona,22,Monthly,Bank Transfer
561,25,Male,Yes,Louisiana,12,Annually,PayPal
562,65,Male,Yes,Alabama,25,Fortnightly,Credit Card
563,53,Male,Yes,Missouri,40,Annually,PayPal
564,61,Male,Yes,Idaho,16,Quarterly,PayPal
565,67,Male,Yes,Florida,30,Weekly,Cash
566,59,Male,Yes,Idaho,10,Weekly,Bank Transfer
567,55,Male,Yes,Alabama,1,Fortnightly,PayPal
568,21,Male,Yes,New Hampshire,24,Fortnightly,Venmo
569,44,Male,Yes,Utah,36,Monthly,Bank Transfer
570,65,Male,Yes,Alabama,46,Every 3 Months,PayPal
571,65,Male,Yes,Iowa,20,Annually,Credit Card
572,54,Male,Yes,Kentucky,37,Weekly,Venmo
573,56,Male,Yes,South Carolina,26,Annually,Credit Card
574,58,Male,Yes,California,23,Bi-Weekly,Cash
575,54,Male,Yes,Maine,20,Bi-Weekly,PayPal
576,58,Male,Yes,Nebraska,38,Monthly,Venmo
577,48,Male,Yes,Washington,5,Every 3 Months,Venmo
578,19,Male,Yes,Alabama,41,Annually,PayPal
579,69,Male,Yes,Maine,22,Fortnightly,Debit Card
580,58,Male,Yes,California,48,Annually,Debit Card
581,49,Male,Yes,Iowa,10,Weekly,PayPal
582,32,Male,Yes,Iowa,12,Every 3 Months,Credit Card
583,40,Male,Yes,Colorado,2,Quarterly,Debit Card
584,25,Male,Yes,California,38,Monthly,PayPal
585,70,Male,Yes,Indiana,20,Monthly,PayPal
586,69,Male,Yes,South Carolina,5,Every 3 Months,Credit Card
587,45,Male,Yes,Wisconsin,9,Annually,Venmo
588,29,Male,Yes,Washington,48,Every 3 Months,PayPal
589,47,Male,Yes,South Dakota,9,Quarterly,Debit Card
590,28,Male,Yes,Minnesota,40,Annually,Debit Card
591,64,Male,Yes,Alaska,30,Fortnightly,Credit Card
592,47,Male,Yes,Kentucky,6,Bi-Weekly,Credit Card
593,60,Male,Yes,North Dakota,42,Every 3 Months,Venmo
594,67,Male,Yes,Alaska,9,Every 3 Months,Cash
595,35,Male,Yes,Oklahoma,6,Monthly,Cash
596,30,Male,Yes,Delaware,47,Quarterly,Credit Card
597,23,Male,Yes,Montana,36,Annually,PayPal
598,70,Male,Yes,Alaska,19,Fortnightly,Bank Transfer
599,21,Male,Yes,California,30,Every 3 Months,Credit Card
600,51,Male,Yes,Massachusetts,27,Every 3 Months,Cash
601,22,Male,Yes,South Carolina,25,Monthly,Debit Card
602,32,Male,Yes,West Virginia,5,Fortnightly,Cash
603,37,Male,Yes,Oregon,10,Every 3 Months,Venmo
604,31,Male,Yes,Massachusetts,26,Every 3 Months,Debit Card
605,44,Male,Yes,West Virginia,11,Every 3 Months,Bank Transfer
606,40,Male,Yes,California,17,Weekly,Debit Card
607,27,Male,Yes,Colorado,44,Monthly,Credit Card
608,47,Male,Yes,Indiana,44,Monthly,PayPal
609,41,Male,Yes,Delaware,21,Every 3 Months,Debit Card
610,51,Male,Yes,Ohio,49,Fortnightly,Cash
611,53,Male,Yes,Oklahoma,27,Every 3 Months,Debit Card
612,43,Male,Yes,California,19,Monthly,Credit Card
613,67,Male,Yes,New Hampshire,33,Quarterly,PayPal
614,61,Male,Yes,Pennsylvania,46,Bi-Weekly,Cash
615,68,Male,Yes,Idaho,21,Bi-Weekly,Cash
616,67,Male,Yes,Maryland,23,Annually,Debit Card
617,29,Male,Yes,Pennsylvania,38,Every 3 Months,Cash
618,50,Male,Yes,Colorado,2,Quarterly,Debit Card
619,61,Male,Yes,Indiana,21,Bi-Weekly,Credit Card
620,19,Male,Yes,Nebraska,1,Every 3 Months,Debit Card
621,33,Male,Yes,Rhode Island,10,Every 3 Months,PayPal
622,51,Male,Yes,Kansas,45,Weekly,Debit Card
623,69,Male,Yes,Georgia,44,Fortnightly,Credit Card
624,19,Male,Yes,Nevada,48,Bi-Weekly,Bank Transfer
625,55,Male,Yes,South Carolina,21,Annually,Venmo
626,49,Male,Yes,Delaware,1,Weekly,Venmo
627,31,Male,Yes,New Hampshire,10,Annually,Credit Card
628,42,Male,Yes,Oregon,24,Monthly,Venmo
629,69,Male,Yes,Massachusetts,29,Monthly,Venmo
630,26,Male,Yes,Vermont,11,Annually,Bank Transfer
631,41,Male,Yes,Mississippi,33,Annually,Cash
632,55,Male,Yes,Washington,27,Fortnightly,Venmo
633,35,Male,Yes,Wyoming,19,Fortnightly,Venmo
634,66,Male,Yes,Minnesota,50,Quarterly,Bank Transfer
635,36,Male,Yes,Ohio,46,Weekly,Bank Transfer
636,27,Male,Yes,South Carolina,28,Quarterly,PayPal
637,41,Male,Yes,Wisconsin,14,Every 3 Months,Cash
638,21,Male,Yes,Tennessee,46,Fortnightly,Cash
639,53,Male,Yes,Maryland,41,Monthly,Venmo
640,54,Male,Yes,Mississippi,50,Annually,Credit Card
641,53,Male,Yes,Minnesota,28,Fortnightly,Debit Card
642,47,Male,Yes,Alaska,23,Every 3 Months,Venmo
643,64,Male,Yes,Arkansas,14,Bi-Weekly,Credit Card
644,18,Male,Yes,Oregon,10,Every 3 Months,Venmo
645,68,Male,Yes,Louisiana,37,Weekly,Venmo
646,62,Male,Yes,Oklahoma,15,Bi-Weekly,Credit Card
647,51,Male,Yes,Indiana,19,Bi-Weekly,Debit Card
648,54,Male,Yes,Mississippi,23,Fortnightly,Bank Transfer
649,22,Male,Yes,Michigan,35,Weekly,Bank Transfer
650,53,Male,Yes,Delaware,33,Every 3 Months,Credit Card
651,34,Male,Yes,Florida,12,Annually,Venmo
652,32,Male,Yes,Arkansas,41,Fortnightly,PayPal
653,64,Male,Yes,Minnesota,27,Weekly,PayPal
654,20,Male,Yes,North Dakota,45,Fortnightly,Credit Card
655,24,Male,Yes,California,23,Annually,Bank Transfer
656,20,Male,Yes,Mississippi,19,Monthly,Debit Card
657,42,Male,Yes,Pennsylvania,6,Quarterly,Debit Card
658,48,Male,Yes,Arizona,6,Quarterly,PayPal
659,62,Male,Yes,Louisiana,20,Weekly,Debit Card
660,62,Male,Yes,Virginia,8,Weekly,Debit Card
661,50,Male,Yes,Montana,39,Quarterly,Debit Card
662,57,Male,Yes,Iowa,39,Quarterly,Cash
663,24,Male,Yes,Illinois,39,Bi-Weekly,Debit Card
664,59,Male,Yes,Alaska,23,Monthly,Cash
665,63,Male,Yes,Colorado,41,Bi-Weekly,Cash
666,41,Male,Yes,New Mexico,50,Annually,Cash
667,35,Male,Yes,Colorado,30,Quarterly,Cash
668,34,Male,Yes,Arizona,32,Quarterly,Debit Card
669,49,Male,Yes,Hawaii,35,Monthly,Credit Card
670,43,Male,Yes,Illinois,45,Bi-Weekly,PayPal
671,63,Male,Yes,Louisiana,37,Bi-Weekly,Credit Card
672,38,Male,Yes,Iowa,45,Weekly,PayPal
673,59,Male,Yes,Washington,29,Quarterly,Cash
674,35,Male,Yes,Oklahoma,27,Bi-Weekly,Cash
675,48,Male,Yes,Washington,36,Annually,Venmo
676,64,Male,Yes,Arkansas,9,Annually,Credit Card
677,28,Male,Yes,Connecticut,38,Bi-Weekly,Debit Card
678,60,Male,Yes,Washington,41,Annually,PayPal
679,27,Male,Yes,Maine,25,Every 3 Months,Credit Card
680,56,Male,Yes,Michigan,37,Fortnightly,PayPal
681,58,Male,Yes,Tennessee,3,Annually,Venmo
682,30,Male,Yes,Louisiana,24,Every 3 Months,PayPal
683,23,Male,Yes,Missouri,49,Bi-Weekly,Debit Card
684,33,Male,Yes,Michigan,3,Monthly,Venmo
685,63,Male,Yes,Alabama,42,Monthly,Bank Transfer
686,70,Male,Yes,Massachusetts,32,Fortnightly,Credit Card
687,70,Male,Yes,Indiana,33,Fortnightly,PayPal
688,19,Male,Yes,West Virginia,46,Quarterly,Cash
689,25,Male,Yes,Michigan,44,Monthly,Cash
690,19,Male,Yes,Pennsylvania,35,Every 3 Months,Cash
691,25,Male,Yes,Alaska,45,Weekly,Bank Transfer
692,60,Male,Yes,Massachusetts,37,Bi-Weekly,Credit Card
693,35,Male,Yes,North Dakota,40,Every 3 Months,Venmo
694,46,Male,Yes,Vermont,30,Every 3 Months,Credit Card
695,41,Male,Yes,Kentucky,38,Every 3 Months,Venmo
696,30,Male,Yes,Nevada,15,Every 3 Months,Bank Transfer
697,44,Male,Yes,Utah,49,Monthly,Bank Transfer
698,61,Male,Yes,North Dakota,40,Quarterly,Bank Transfer
699,55,Male,Yes,Iowa,40,Weekly,PayPal
700,50,Male,Yes,Connecticut,5,Weekly,Bank Transfer
701,57,Male,Yes,Wisconsin,5,Monthly,Venmo
702,51,Male,Yes,Idaho,5,Every 3 Months,Cash
703,18,Male,Yes,Montana,1,Weekly,Bank Transfer
704,63,Male,Yes,Connecticut,21,Weekly,Debit Card
705,34,Male,Yes,Idaho,18,Annually,Venmo
706,25,Male,Yes,Arkansas,49,Quarterly,PayPal
707,46,Male,Yes,Iowa,27,Weekly,Venmo
708,59,Male,Yes,Louisiana,21,Annually,Debit Card
709,37,Male,Yes,Kentucky,19,Fortnightly,Cash
710,49,Male,Yes,Massachusetts,23,Monthly,Debit Card
711,22,Male,Yes,Virginia,26,Fortnightly,Bank Transfer
712,64,Male,Yes,New Hampshire,13,Bi-Weekly,PayPal
713,42,Male,Yes,New Hampshire,36,Quarterly,Credit Card
714,37,Male,Yes,Oregon,39,Bi-Weekly,Bank Transfer
715,26,Male,Yes,South Dakota,40,Fortnightly,Venmo
716,33,Male,Yes,Delaware,37,Quarterly,Venmo
717,30,Male,Yes,Missouri,9,Bi-Weekly,PayPal
718,21,Male,Yes,Alaska,7,Every 3 Months,Debit Card
719,22,Male,Yes,Florida,25,Annually,Bank Transfer
720,63,Male,Yes,Mississippi,42,Bi-Weekly,Venmo
721,33,Male,Yes,New Mexico,19,Weekly,Bank Transfer
722,43,Male,Yes,California,41,Every 3 Months,Debit Card
723,27,Male,Yes,Wyoming,50,Bi-Weekly,PayPal
724,35,Male,Yes,Missouri,43,Monthly,Cash
725,37,Male,Yes,New Hampshire,36,Every 3 Months,Cash
726,61,Male,Yes,Texas,33,Fortnightly,Cash
727,32,Male,Yes,North Dakota,20,Every 3 Months,PayPal
728,62,Male,Yes,Arkansas,37,Every 3 Months,Credit Card
729,29,Male,Yes,Nebraska,12,Every 3 Months,Debit Card
730,41,Male,Yes,Minnesota,46,Every 3 Months,Venmo
731,48,Male,Yes,Massachusetts,28,Fortnightly,Venmo
732,43,Male,Yes,Arkansas,30,Fortnightly,Credit Card
733,34,Male,Yes,New Hampshire,28,Bi-Weekly,Cash
734,45,Male,Yes,Rhode Island,20,Bi-Weekly,Cash
735,65,Male,Yes,New Jersey,39,Every 3 Months,Venmo
736,61,Male,Yes,Montana,48,Bi-Weekly,Venmo
737,18,Male,Yes,Colorado,32,Every 3 Months,Debit Card
738,47,Male,Yes,Nebraska,28,Annually,PayPal
739,56,Male,Yes,Minnesota,27,Quarterly,Credit Card
740,64,Male,Yes,Minnesota,26,Bi-Weekly,Cash
741,26,Male,Yes,South Dakota,22,Fortnightly,Bank Transfer
742,22,Male,Yes,West Virginia,23,Every 3 Months,Debit Card
743,64,Male,Yes,Nevada,21,Quarterly,Debit Card
744,21,Male,Yes,North Carolina,36,Weekly,PayPal
745,67,Male,Yes,Illinois,42,Bi-Weekly,Debit Card
746,46,Male,Yes,Michigan,4,Monthly,Credit Card
747,40,Male,Yes,Michigan,47,Annually,Debit Card
748,51,Male,Yes,Oklahoma,13,Weekly,Venmo
749,35,Male,Yes,South Dakota,8,Quarterly,Bank Transfer
750,56,Male,Yes,Oklahoma,11,Quarterly,Bank Transfer
751,25,Male,Yes,Maryland,5,Annually,Bank Transfer
752,65,Male,Yes,Ohio,1,Monthly,Credit Card
753,39,Male,Yes,Ohio,17,Every 3 Months,Cash
754,47,Male,Yes,Massachusetts,27,Quarterly,Credit Card
755,36,Male,Yes,North Carolina,3,Quarterly,Cash
756,66,Male,Yes,Florida,22,Weekly,Venmo
757,62,Male,Yes,Montana,24,Fortnightly,Cash
758,41,Male,Yes,Minnesota,18,Quarterly,Debit Card
759,66,Male,Yes,Massachusetts,39,Every 3 Months,Bank Transfer
760,51,Male,Yes,Rhode Island,25,Fortnightly,Bank Transfer
761,33,Male,Yes,Minnesota,6,Annually,Credit Card
762,57,Male,Yes,Nevada,26,Weekly,Credit Card
763,45,Male,Yes,New Mexico,43,Fortnightly,Credit Card
764,61,Male,Yes,North Carolina,6,Monthly,Debit Card
765,55,Male,Yes,Virginia,6,Quarterly,Bank Transfer
766,54,Male,Yes,Alaska,13,Quarterly,Bank Transfer
767,57,Male,Yes,Nevada,13,Monthly,PayPal
768,27,Male,Yes,Pennsylvania,11,Annually,Cash
769,64,Male,Yes,Illinois,45,Weekly,PayPal
770,52,Male,Yes,Delaware,8,Monthly,Credit Card
771,19,Male,Yes,Vermont,8,Annually,Venmo
772,22,Male,Yes,Hawaii,34,Fortnightly,Credit Card
773,18,Male,Yes,Illinois,40,Bi-Weekly,Cash
774,29,Male,Yes,California,14,Bi-Weekly,Venmo
775,42,Male,Yes,Nevada,11,Quarterly,Credit Card
776,49,Male,Yes,Kentucky,8,Monthly,PayPal
777,49,Male,Yes,Alabama,8,Every 3 Months,PayPal
778,55,Male,Yes,Wyoming,37,Weekly,Credit Card
779,29,Male,Yes,Massachusetts,23,Annually,Cash
780,60,Male,Yes,Utah,38,Annually,Credit Card
781,34,Male,Yes,New York,38,Quarterly,Venmo
782,30,Male,Yes,Vermont,12,Fortnightly,PayPal
783,28,Male,Yes,Hawaii,15,Weekly,PayPal
784,63,Male,Yes,Louisiana,38,Fortnightly,Debit Card
785,31,Male,Yes,Alabama,41,Every 3 Months,Debit Card
786,46,Male,Yes,Louisiana,37,Fortnightly,Bank Transfer
787,70,Male,Yes,Indiana,16,Every 3 Months,Credit Card
788,53,Male,Yes,Michigan,25,Weekly,Bank Transfer
789,50,Male,Yes,Rhode Island,18,Quarterly,Venmo
790,33,Male,Yes,Idaho,4,Bi-Weekly,Venmo
791,22,Male,Yes,Louisiana,12,Quarterly,Venmo
792,50,Male,Yes,North Carolina,35,Fortnightly,Credit Card
793,34,Male,Yes,New Jersey,45,Weekly,Venmo
794,24,Male,Yes,Alabama,16,Monthly,Cash
795,69,Male,Yes,Kentucky,10,Fortnightly,Bank Transfer
796,39,Male,Yes,New York,34,Annually,Cash
797,42,Male,Yes,Arizona,43,Annually,Debit Card
798,42,Male,Yes,Maryland,38,Weekly,Cash
799,29,Male,Yes,Alaska,48,Every 3 Months,Cash
800,55,Male,Yes,Nevada,31,Annually,Venmo
801,32,Male,Yes,Utah,20,Every 3 Months,Credit Card
802,25,Male,Yes,New Mexico,12,Fortnightly,Credit Card
803,38,Male,Yes,Delaware,2,Weekly,Venmo
804,32,Male,Yes,Connecticut,30,Every 3 Months,Credit Card
805,43,Male,Yes,Mississippi,28,Quarterly,Cash
806,41,Male,Yes,Connecticut,40,Monthly,Venmo
807,56,Male,Yes,Florida,46,Quarterly,Credit Card
808,27,Male,Yes,New York,15,Weekly,Bank Transfer
809,46,Male,Yes,Wisconsin,38,Every 3 Months,PayPal
810,48,Male,Yes,South Carolina,30,Bi-Weekly,PayPal
811,52,Male,Yes,South Dakota,32,Bi-Weekly,Debit Card
812,18,Male,Yes,Illinois,36,Quarterly,Debit Card
813,64,Male,Yes,Alaska,32,Weekly,PayPal
814,54,Male,Yes,Montana,14,Annually,Credit Card
815,31,Male,Yes,Minnesota,8,Monthly,Cash
816,30,Male,Yes,West Virginia,27,Bi-Weekly,Cash
817,26,Male,Yes,Illinois,24,Monthly,Credit Card
818,25,Male,Yes,Nevada,30,Fortnightly,Credit Card
819,59,Male,Yes,Idaho,34,Monthly,Cash
820,55,Male,Yes,Colorado,28,Quarterly,Bank Transfer
821,56,Male,Yes,Louisiana,27,Monthly,Cash
822,62,Male,Yes,Vermont,31,Bi-Weekly,Cash
823,35,Male,Yes,Mississippi,23,Annually,Cash
824,51,Male,Yes,Georgia,11,Quarterly,PayPal
825,61,Male,Yes,Georgia,48,Quarterly,Venmo
826,27,Male,Yes,Nebraska,17,Monthly,Venmo
827,54,Male,Yes,Massachusetts,36,Weekly,Credit Card
828,31,Male,Yes,Colorado,33,Fortnightly,Credit Card
829,24,Male,Yes,Nevada,27,Bi-Weekly,Bank Transfer
830,42,Male,Yes,Idaho,14,Fortnightly,Debit Card
831,41,Male,Yes,Wyoming,5,Annually,Cash
832,66,Male,Yes,Washington,47,Every 3 Months,Debit Card
833,58,Male,Yes,California,28,Bi-Weekly,Credit Card
834,43,Male,Yes,Oklahoma,11,Annually,Debit Card
835,52,Male,Yes,Nevada,18,Weekly,Debit Card
836,35,Male,Yes,Maryland,21,Weekly,Debit Card
837,23,Male,Yes,West Virginia,22,Bi-Weekly,PayPal
838,25,Male,Yes,Illinois,33,Every 3 Months,Credit Card
839,33,Male,Yes,Kentucky,49,Annually,Bank Transfer
840,48,Male,Yes,Illinois,10,Every 3 Months,Cash
841,42,Male,Yes,Alabama,18,Weekly,Bank Transfer
842,55,Male,Yes,Texas,28,Fortnightly,Venmo
843,59,Male,Yes,Missouri,25,Weekly,Venmo
844,65,Male,Yes,Pennsylvania,6,Weekly,Cash
845,59,Male,Yes,Missouri,44,Bi-Weekly,PayPal
846,31,Male,Yes,Michigan,30,Monthly,PayPal
847,49,Male,Yes,Kentucky,42,Quarterly,Bank Transfer
848,53,Male,Yes,New Jersey,30,Monthly,Bank Transfer
849,48,Male,Yes,Delaware,33,Bi-Weekly,PayPal
850,23,Male,Yes,Missouri,24,Quarterly,Debit Card
851,68,Male,Yes,Connecticut,13,Monthly,Bank Transfer
852,35,Male,Yes,Massachusetts,19,Monthly,Credit Card
853,34,Male,Yes,Florida,23,Every 3 Months,Venmo
854,62,Male,Yes,Delaware,35,Monthly,PayPal
855,21,Male,Yes,California,22,Monthly,Bank Transfer
856,70,Male,Yes,Oregon,14,Quarterly,Cash
857,55,Male,Yes,Alaska,47,Fortnightly,Debit Card
858,43,Male,Yes,Missouri,50,Every 3 Months,Cash
859,19,Male,Yes,Oklahoma,33,Weekly,PayPal
860,47,Male,Yes,Wisconsin,7,Monthly,Credit Card
861,26,Male,Yes,South Carolina,3,Monthly,Debit Card
862,46,Male,Yes,Virginia,35,Every 3 Months,PayPal
863,19,Male,Yes,Arkansas,13,Fortnightly,PayPal
864,49,Male,Yes,Vermont,42,Fortnightly,PayPal
865,51,Male,Yes,Kentucky,5,Annually,PayPal
866,64,Male,Yes,Colorado,23,Annually,Bank Transfer
867,67,Male,Yes,New Mexico,11,Bi-Weekly,Credit Card
868,37,Male,Yes,Colorado,23,Fortnightly,Debit Card
869,40,Male,Yes,North Carolina,2,Every 3 Months,Credit Card
870,38,Male,Yes,New Hampshire,33,Weekly,PayPal
871,66,Male,Yes,West Virginia,6,Bi-Weekly,Cash
872,47,Male,Yes,Hawaii,45,Quarterly,Bank Transfer
873,56,Male,Yes,North Dakota,25,Quarterly,Cash
874,51,Male,Yes,Mississippi,24,Quarterly,PayPal
875,25,Male,Yes,Maine,10,Every 3 Months,PayPal
876,37,Male,Yes,North Dakota,7,Every 3 Months,Venmo
877,41,Male,Yes,Nebraska,1,Weekly,Venmo
878,64,Male,Yes,Nebraska,45,Every 3 Months,Venmo
879,23,Male,Yes,Tennessee,37,Weekly,Cash
880,62,Male,Yes,Wyoming,14,Quarterly,Credit Card
881,39,Male,Yes,Nevada,25,Monthly,Venmo
882,52,Male,Yes,South Carolina,18,Annually,Credit Card
883,50,Male,Yes,Virginia,37,Every 3 Months,Cash
884,28,Male,Yes,Pennsylvania,30,Monthly,Venmo
885,67,Male,Yes,Hawaii,34,Weekly,Venmo
886,41,Male,Yes,Ohio,49,Every 3 Months,Credit Card
887,19,Male,Yes,Utah,48,Monthly,PayPal
888,70,Male,Yes,Minnesota,33,Fortnightly,Credit Card
889,49,Male,Yes,New Hampshire,44,Annually,Venmo
890,59,Male,Yes,Arizona,50,Weekly,Venmo
891,52,Male,Yes,New York,47,Monthly,Credit Card
892,20,Male,Yes,Pennsylvania,24,Every 3 Months,Venmo
893,31,Male,Yes,New Mexico,43,Monthly,Venmo
894,33,Male,Yes,Nebraska,14,Monthly,Debit Card
895,44,Male,Yes,Wyoming,3,Quarterly,Venmo
896,40,Male,Yes,Mississippi,33,Quarterly,Debit Card
897,69,Male,Yes,Arkansas,38,Fortnightly,Credit Card
898,29,Male,Yes,Illinois,46,Weekly,PayPal
899,54,Male,Yes,Nevada,19,Every 3 Months,Credit Card
900,65,Male,Yes,Rhode Island,20,Annually,Debit Card
901,54,Male,Yes,West Virginia,42,Quarterly,Cash
902,60,Male,Yes,Missouri,34,Monthly,Debit Card
903,43,Male,Yes,Kentucky,5,Monthly,Debit Card
904,44,Male,Yes,Washington,3,Quarterly,Bank Transfer
905,69,Male,Yes,Alaska,46,Every 3 Months,Credit Card
906,46,Male,Yes,Mississippi,16,Annually,Credit Card
907,41,Male,Yes,South Carolina,21,Bi-Weekly,Debit Card
908,32,Male,Yes,Missouri,34,Bi-Weekly,PayPal
909,26,Male,Yes,New Jersey,9,Every 3 Months,Cash
910,61,Male,Yes,Louisiana,36,Weekly,Debit Card
911,49,Male,Yes,South Carolina,22,Monthly,Bank Transfer
912,53,Male,Yes,Vermont,2,Quarterly,Cash
913,24,Male,Yes,Arkansas,32,Monthly,Bank Transfer
914,37,Male,Yes,Utah,29,Every 3 Months,Bank Transfer
915,43,Male,Yes,Washington,27,Every 3 Months,PayPal
916,31,Male,Yes,Rhode Island,33,Fortnightly,Debit Card
917,49,Male,Yes,Illinois,16,Monthly,Cash
918,69,Male,Yes,Missouri,11,Quarterly,Debit Card
919,65,Male,Yes,North Carolina,11,Fortnightly,Cash
